date,type,value,unit,model
2024-06-01 13:24:20,1,81.95700000000001,-3,Body Smart
2024-06-01 13:24:20,5,62.96,-2,Body Smart
2024-06-01 13:24:20,8,18.98,-2,Body Smart
2024-06-01 13:24:20,76,59.82,-2,Body Smart
2024-06-01 13:24:20,77,45.77,-2,Body Smart
2024-06-01 13:24:20,88,3.14,-2,Body Smart
2024-06-01 13:24:20,170,3.4000000000000004,-1,Body Smart
2024-06-01 13:24:20,226,1838.0,0,Body Smart
2024-06-01 13:24:20,6,23.158,-3,Body Smart
2024-06-01 06:33:16,1,81.754,-3,Body Smart
2024-06-01 06:33:16,5,62.2,-2,Body Smart
2024-06-01 06:33:16,8,19.54,-2,Body Smart
2024-06-01 06:33:16,76,59.1,-2,Body Smart
2024-06-01 06:33:16,77,44.480000000000004,-2,Body Smart
2024-06-01 06:33:16,88,3.1,-2,Body Smart
2024-06-01 06:33:16,170,3.5,-1,Body Smart
2024-06-01 06:33:16,226,1815.0,0,Body Smart
2024-06-01 06:33:16,6,23.901,-3,Body Smart
2024-06-01 05:11:34,1,81.36,-3,Body Smart
2024-06-01 05:11:34,5,61.78,-2,Body Smart
2024-06-01 05:11:34,8,19.57,-2,Body Smart
2024-06-01 05:11:34,76,58.7,-2,Body Smart
2024-06-01 05:11:34,77,43.5,-2,Body Smart
2024-06-01 05:11:34,88,3.0700000000000003,-2,Body Smart
2024-06-01 05:11:34,170,3.5,-1,Body Smart
2024-06-01 05:11:34,226,1802.0,0,Body Smart
2024-06-01 05:11:34,6,24.054000000000002,-3,Body Smart
2024-05-31 04:09:04,1,81.22800000000001,-3,Body Smart
2024-05-31 04:09:04,5,61.81,-2,Body Smart
2024-05-31 04:09:04,8,19.41,-2,Body Smart
2024-05-31 04:09:04,76,58.730000000000004,-2,Body Smart
2024-05-31 04:09:04,77,43.31,-2,Body Smart
2024-05-31 04:09:04,88,3.0700000000000003,-2,Body Smart
2024-05-31 04:09:04,170,3.5,-1,Body Smart
2024-05-31 04:09:04,226,1803.0,0,Body Smart
2024-05-31 04:09:04,6,23.896,-3,Body Smart
2024-05-30 22:30:18,1,81.455,-3,Body Smart
2024-05-30 22:30:18,5,61.89,-2,Body Smart
2024-05-30 22:30:18,8,19.55,-2,Body Smart
2024-05-30 22:30:18,76,58.800000000000004,-2,Body Smart
2024-05-30 22:30:18,77,43.85,-2,Body Smart
2024-05-30 22:30:18,88,3.08,-2,Body Smart
2024-05-30 22:30:18,170,3.5,-1,Body Smart
2024-05-30 22:30:18,226,1806.0,0,Body Smart
2024-05-30 22:30:18,6,24.001,-3,Body Smart
2024-05-30 18:07:56,1,81.479,-3,Body Smart
2024-05-30 18:07:56,5,62.480000000000004,-2,Body Smart
2024-05-30 18:07:56,8,18.990000000000002,-2,Body Smart
2024-05-30 18:07:56,76,59.36,-2,Body Smart
2024-05-30 18:07:56,77,45.33,-2,Body Smart
2024-05-30 18:07:56,88,3.12,-2,Body Smart
2024-05-30 18:07:56,170,3.4000000000000004,-1,Body Smart
2024-05-30 18:07:56,226,1823.0,0,Body Smart
2024-05-30 18:07:56,6,23.307000000000002,-3,Body Smart
2024-05-30 04:29:46,1,80.906,-3,Body Smart
2024-05-30 04:29:46,5,61.34,-2,Body Smart
2024-05-30 04:29:46,8,19.56,-2,Body Smart
2024-05-30 04:29:46,76,58.28,-2,Body Smart
2024-05-30 04:29:46,77,42.97,-2,Body Smart
2024-05-30 04:29:46,88,3.0500000000000003,-2,Body Smart
2024-05-30 04:29:46,170,3.5,-1,Body Smart
2024-05-30 04:29:46,226,1789.0,0,Body Smart
2024-05-30 04:29:46,6,24.176000000000002,-3,Body Smart
2024-05-29 21:31:56,1,81.19200000000001,-3,Body Smart
2024-05-29 21:31:56,5,62.07,-2,Body Smart
2024-05-29 21:31:56,8,19.11,-2,Body Smart
2024-05-29 21:31:56,76,58.97,-2,Body Smart
2024-05-29 21:31:56,77,44.17,-2,Body Smart
2024-05-29 21:31:56,88,3.09,-2,Body Smart
2024-05-29 21:31:56,170,3.4000000000000004,-1,Body Smart
2024-05-29 21:31:56,226,1810.0,0,Body Smart
2024-05-29 21:31:56,6,23.537,-3,Body Smart
2024-05-29 15:35:36,1,81.599,-3,Body Smart
2024-05-29 15:35:36,5,61.980000000000004,-2,Body Smart
2024-05-29 15:35:36,8,19.61,-2,Body Smart
2024-05-29 15:35:36,76,58.89,-2,Body Smart
2024-05-29 15:35:36,77,43.77,-2,Body Smart
2024-05-29 15:35:36,88,3.09,-2,Body Smart
2024-05-29 15:35:36,170,3.5,-1,Body Smart
2024-05-29 15:35:36,226,1809.0,0,Body Smart
2024-05-29 15:35:36,6,24.032,-3,Body Smart
2024-05-29 11:44:54,1,81.20400000000001,-3,Body Smart
2024-05-29 11:44:54,5,61.74,-2,Body Smart
2024-05-29 11:44:54,8,19.45,-2,Body Smart
2024-05-29 11:44:54,76,58.660000000000004,-2,Body Smart
2024-05-29 11:44:54,77,43.88,-2,Body Smart
2024-05-29 11:44:54,88,3.08,-2,Body Smart
2024-05-29 11:44:54,170,3.5,-1,Body Smart
2024-05-29 11:44:54,226,1801.0,0,Body Smart
2024-05-29 11:44:54,6,23.952,-3,Body Smart
2024-05-29 10:39:19,1,81.467,-3,Body Smart
2024-05-29 10:39:19,5,62.36,-2,Body Smart
2024-05-29 10:39:19,8,19.09,-2,Body Smart
2024-05-29 10:39:19,76,59.25,-2,Body Smart
2024-05-29 10:39:19,77,44.730000000000004,-2,Body Smart
2024-05-29 10:39:19,88,3.11,-2,Body Smart
2024-05-29 10:39:19,170,3.4000000000000004,-1,Body Smart
2024-05-29 10:39:19,226,1819.0,0,Body Smart
2024-05-29 10:39:19,6,23.433,-3,Body Smart
2024-05-29 06:49:21,1,81.288,-3,Body Smart
2024-05-29 06:49:21,5,61.54,-2,Body Smart
2024-05-29 06:49:21,8,19.740000000000002,-2,Body Smart
2024-05-29 06:49:21,76,58.47,-2,Body Smart
2024-05-29 06:49:21,77,43.24,-2,Body Smart
2024-05-29 06:49:21,88,3.06,-2,Body Smart
2024-05-29 06:49:21,170,3.5,-1,Body Smart
2024-05-29 06:49:21,226,1795.0,0,Body Smart
2024-05-29 06:49:21,6,24.284,-3,Body Smart
2024-05-28 17:33:45,1,82.59100000000001,-3,Body Smart
2024-05-28 17:33:45,5,62.84,-2,Body Smart
2024-05-28 17:33:45,8,19.740000000000002,-2,Body Smart
2024-05-28 17:33:45,76,59.7,-2,Body Smart
2024-05-28 17:33:45,77,45.6,-2,Body Smart
2024-05-28 17:33:45,88,3.13,-2,Body Smart
2024-05-28 17:33:45,170,3.5,-1,Body Smart
2024-05-28 17:33:45,226,1835.0,0,Body Smart
2024-05-28 17:33:45,6,23.901,-3,Body Smart
2024-05-28 04:15:04,1,82.244,-3,Body Smart
2024-05-28 04:15:04,5,62.51,-2,Body Smart
2024-05-28 04:15:04,8,19.72,-2,Body Smart
2024-05-28 04:15:04,76,59.39,-2,Body Smart
2024-05-28 04:15:04,77,44.45,-2,Body Smart
2024-05-28 04:15:04,88,3.11,-2,Body Smart
2024-05-28 04:15:04,170,3.5,-1,Body Smart
2024-05-28 04:15:04,226,1825.0,0,Body Smart
2024-05-28 04:15:04,6,23.977,-3,Body Smart
2024-05-27 18:16:06,1,82.256,-3,Body Smart
2024-05-27 17:55:22,1,82.60300000000001,-3,Body Smart
2024-05-27 17:55:22,5,62.97,-2,Body Smart
2024-05-27 17:55:22,8,19.63,-2,Body Smart
2024-05-27 17:55:22,76,59.82,-2,Body Smart
2024-05-27 17:55:22,77,45.85,-2,Body Smart
2024-05-27 17:55:22,88,3.14,-2,Body Smart
2024-05-27 17:55:22,170,3.5,-1,Body Smart
2024-05-27 17:55:22,226,1839.0,0,Body Smart
2024-05-27 17:55:22,6,23.764,-3,Body Smart
2024-05-27 04:36:59,1,82.053,-3,Body Smart
2024-05-27 04:36:59,5,61.6,-2,Body Smart
2024-05-27 04:36:59,8,20.44,-2,Body Smart
2024-05-27 04:36:59,76,58.53,-2,Body Smart
2024-05-27 04:36:59,77,43.550000000000004,-2,Body Smart
2024-05-27 04:36:59,88,3.0700000000000003,-2,Body Smart
2024-05-27 04:36:59,170,3.6,-1,Body Smart
2024-05-27 04:36:59,226,1798.0,0,Body Smart
2024-05-27 04:36:59,6,24.911,-3,Body Smart
2024-05-27 04:06:48,1,82.184,-3,Body Smart
2024-05-27 04:06:48,5,61.86,-2,Body Smart
2024-05-27 04:06:48,8,20.32,-2,Body Smart
2024-05-27 04:06:48,76,58.78,-2,Body Smart
2024-05-27 04:06:48,77,43.300000000000004,-2,Body Smart
2024-05-27 04:06:48,88,3.08,-2,Body Smart
2024-05-27 04:06:48,170,3.6,-1,Body Smart
2024-05-27 04:06:48,226,1806.0,0,Body Smart
2024-05-27 04:06:48,6,24.725,-3,Body Smart
2024-05-26 12:10:06,1,82.746,-3,Body Smart
2024-05-26 12:10:06,5,62.49,-2,Body Smart
2024-05-26 12:10:06,8,20.240000000000002,-2,Body Smart
2024-05-26 12:10:06,76,59.38,-2,Body Smart
2024-05-26 12:10:06,77,44.69,-2,Body Smart
2024-05-26 12:10:06,88,3.11,-2,Body Smart
2024-05-26 12:10:06,170,3.6,-1,Body Smart
2024-05-26 12:10:06,226,1825.0,0,Body Smart
2024-05-26 12:10:06,6,24.46,-3,Body Smart
2024-05-26 09:22:47,1,82.435,-3,Body Smart
2024-05-26 09:22:47,5,62.89,-2,Body Smart
2024-05-26 09:22:47,8,19.53,-2,Body Smart
2024-05-26 09:22:47,76,59.75,-2,Body Smart
2024-05-26 09:22:47,77,45.59,-2,Body Smart
2024-05-26 09:22:47,88,3.13,-2,Body Smart
2024-05-26 09:22:47,170,3.4000000000000004,-1,Body Smart
2024-05-26 09:22:47,226,1836.0,0,Body Smart
2024-05-26 09:22:47,6,23.691,-3,Body Smart
2024-05-26 05:34:44,1,82.244,-3,Body Smart
2024-05-26 05:34:44,5,62.06,-2,Body Smart
2024-05-26 05:34:44,8,20.17,-2,Body Smart
2024-05-26 05:34:44,76,58.97,-2,Body Smart
2024-05-26 05:34:44,77,43.87,-2,Body Smart
2024-05-26 05:34:44,88,3.09,-2,Body Smart
2024-05-26 05:34:44,170,3.6,-1,Body Smart
2024-05-26 05:34:44,226,1812.0,0,Body Smart
2024-05-26 05:34:44,6,24.525000000000002,-3,Body Smart
2024-05-26 05:19:23,1,82.555,-3,Body Smart
2024-05-26 05:19:23,5,62.21,-2,Body Smart
2024-05-26 05:19:23,8,20.34,-2,Body Smart
2024-05-26 05:19:23,76,59.11,-2,Body Smart
2024-05-26 05:19:23,77,43.81,-2,Body Smart
2024-05-26 05:19:23,88,3.1,-2,Body Smart
2024-05-26 05:19:23,170,3.6,-1,Body Smart
2024-05-26 05:19:23,226,1817.0,0,Body Smart
2024-05-26 05:19:23,6,24.638,-3,Body Smart
2024-05-25 17:49:14,1,81.718,-3,Body Smart
2024-05-25 17:49:14,5,61.92,-2,Body Smart
2024-05-25 17:49:14,8,19.79,-2,Body Smart
2024-05-25 17:49:14,76,58.83,-2,Body Smart
2024-05-25 17:49:14,77,43.5,-2,Body Smart
2024-05-25 17:49:14,88,3.08,-2,Body Smart
2024-05-25 17:49:14,170,3.5,-1,Body Smart
2024-05-25 17:49:14,226,1807.0,0,Body Smart
2024-05-25 17:49:14,6,24.217,-3,Body Smart
2024-05-25 11:09:22,1,81.3,-3,Body Smart
2024-05-25 11:09:22,5,61.52,-2,Body Smart
2024-05-25 11:09:22,8,19.77,-2,Body Smart
2024-05-25 11:09:22,76,58.45,-2,Body Smart
2024-05-25 11:09:22,77,43.300000000000004,-2,Body Smart
2024-05-25 11:09:22,88,3.06,-2,Body Smart
2024-05-25 11:09:22,170,3.5,-1,Body Smart
2024-05-25 11:09:22,226,1795.0,0,Body Smart
2024-05-25 11:09:22,6,24.317,-3,Body Smart
2024-05-25 06:18:02,1,81.91,-3,Body Smart
2024-05-25 06:18:02,5,62.07,-2,Body Smart
2024-05-25 06:18:02,8,19.830000000000002,-2,Body Smart
2024-05-25 06:18:02,76,58.980000000000004,-2,Body Smart
2024-05-25 06:18:02,77,43.52,-2,Body Smart
2024-05-25 06:18:02,88,3.09,-2,Body Smart
2024-05-25 06:18:02,170,3.5,-1,Body Smart
2024-05-25 06:18:02,226,1812.0,0,Body Smart
2024-05-25 06:18:02,6,24.209,-3,Body Smart
2024-05-24 14:39:03,1,82.304,-3,Body Smart
2024-05-24 14:39:03,5,61.83,-2,Body Smart
2024-05-24 14:39:03,8,20.46,-2,Body Smart
2024-05-24 14:39:03,76,58.75,-2,Body Smart
2024-05-24 14:39:03,77,43.480000000000004,-2,Body Smart
2024-05-24 14:39:03,88,3.08,-2,Body Smart
2024-05-24 14:39:03,170,3.6,-1,Body Smart
2024-05-24 14:39:03,226,1805.0,0,Body Smart
2024-05-24 14:39:03,6,24.859,-3,Body Smart
2024-05-24 05:08:42,1,82.782,-3,Body Smart
2024-05-24 05:08:42,5,62.65,-2,Body Smart
2024-05-24 05:08:42,8,20.12,-2,Body Smart
2024-05-24 05:08:42,76,59.53,-2,Body Smart
2024-05-24 05:08:42,77,44.45,-2,Body Smart
2024-05-24 05:08:42,88,3.12,-2,Body Smart
2024-05-24 05:08:42,170,3.6,-1,Body Smart
2024-05-24 05:08:42,226,1830.0,0,Body Smart
2024-05-24 05:08:42,6,24.305,-3,Body Smart
2024-05-23 17:52:03,1,82.949,-3,Body Smart
2024-05-23 17:52:03,5,63.29,-2,Body Smart
2024-05-23 17:52:03,8,19.64,-2,Body Smart
2024-05-23 17:52:03,76,60.13,-2,Body Smart
2024-05-23 17:52:03,77,46.300000000000004,-2,Body Smart
2024-05-23 17:52:03,88,3.16,-2,Body Smart
2024-05-23 17:52:03,170,3.4000000000000004,-1,Body Smart
2024-05-23 17:52:03,226,1849.0,0,Body Smart
2024-05-23 17:52:03,6,23.677,-3,Body Smart
2024-05-23 04:24:51,1,82.304,-3,Body Smart
2024-05-23 04:24:51,5,62.15,-2,Body Smart
2024-05-23 04:24:51,8,20.150000000000002,-2,Body Smart
2024-05-23 04:24:51,76,59.050000000000004,-2,Body Smart
2024-05-23 04:24:51,77,44.25,-2,Body Smart
2024-05-23 04:24:51,88,3.1,-2,Body Smart
2024-05-23 04:24:51,170,3.6,-1,Body Smart
2024-05-23 04:24:51,226,1815.0,0,Body Smart
2024-05-23 04:24:51,6,24.482,-3,Body Smart
2024-05-23 02:26:20,1,82.69800000000001,-3,Body Smart
2024-05-23 02:26:20,5,62.5,-2,Body Smart
2024-05-23 02:26:20,8,20.19,-2,Body Smart
2024-05-23 02:26:20,76,59.39,-2,Body Smart
2024-05-23 02:26:20,77,44.230000000000004,-2,Body Smart
2024-05-23 02:26:20,88,3.11,-2,Body Smart
2024-05-23 02:26:20,170,3.6,-1,Body Smart
2024-05-23 02:26:20,226,1826.0,0,Body Smart
2024-05-23 02:26:20,6,24.414,-3,Body Smart
2024-05-22 19:09:30,1,82.985,-3,Body Smart
2024-05-22 19:09:30,5,63.45,-2,Body Smart
2024-05-22 19:09:30,8,19.52,-2,Body Smart
2024-05-22 19:09:30,76,60.29,-2,Body Smart
2024-05-22 19:09:30,77,46.46,-2,Body Smart
2024-05-22 19:09:30,88,3.16,-2,Body Smart
2024-05-22 19:09:30,170,3.4000000000000004,-1,Body Smart
2024-05-22 19:09:30,226,1854.0,0,Body Smart
2024-05-22 19:09:30,6,23.522000000000002,-3,Body Smart
2024-05-22 04:33:17,1,81.778,-3,Body Smart
2024-05-22 04:33:17,5,61.92,-2,Body Smart
2024-05-22 04:33:17,8,19.85,-2,Body Smart
2024-05-22 04:33:17,76,58.83,-2,Body Smart
2024-05-22 04:33:17,77,43.93,-2,Body Smart
2024-05-22 04:33:17,88,3.08,-2,Body Smart
2024-05-22 04:33:17,170,3.5,-1,Body Smart
2024-05-22 04:33:17,226,1807.0,0,Body Smart
2024-05-22 04:33:17,6,24.273,-3,Body Smart
2024-05-22 04:06:19,11,108.0,0,Body Smart
2024-05-22 04:06:19,1,81.91,-3,Body Smart
2024-05-22 04:06:19,5,62.27,-2,Body Smart
2024-05-22 04:06:19,8,19.63,-2,Body Smart
2024-05-22 04:06:19,76,59.160000000000004,-2,Body Smart
2024-05-22 04:06:19,77,43.87,-2,Body Smart
2024-05-22 04:06:19,88,3.1,-2,Body Smart
2024-05-22 04:06:19,170,3.5,-1,Body Smart
2024-05-22 04:06:19,226,1817.0,0,Body Smart
2024-05-22 04:06:19,6,23.965,-3,Body Smart
2024-05-21 18:49:24,1,82.352,-3,Body Smart
2024-05-21 18:49:24,5,63.11,-2,Body Smart
2024-05-21 18:49:24,8,19.23,-2,Body Smart
2024-05-21 18:49:24,76,59.96,-2,Body Smart
2024-05-21 18:49:24,77,46.27,-2,Body Smart
2024-05-21 18:49:24,88,3.15,-2,Body Smart
2024-05-21 18:49:24,170,3.4000000000000004,-1,Body Smart
2024-05-21 18:49:24,226,1843.0,0,Body Smart
2024-05-21 18:49:24,6,23.351,-3,Body Smart
2024-05-21 04:02:20,1,81.85000000000001,-3,Body Smart
2024-05-21 04:02:20,5,61.68,-2,Body Smart
2024-05-21 04:02:20,8,20.16,-2,Body Smart
2024-05-21 04:02:20,76,58.61,-2,Body Smart
2024-05-21 04:02:20,77,43.15,-2,Body Smart
2024-05-21 04:02:20,88,3.0700000000000003,-2,Body Smart
2024-05-21 04:02:20,170,3.6,-1,Body Smart
2024-05-21 04:02:20,226,1800.0,0,Body Smart
2024-05-21 04:02:20,6,24.63,-3,Body Smart
2024-05-20 19:38:34,1,82.268,-3,Body Smart
2024-05-20 13:11:54,1,82.507,-3,Body Smart
2024-05-20 13:11:54,5,62.43,-2,Body Smart
2024-05-20 13:11:54,8,20.07,-2,Body Smart
2024-05-20 13:11:54,76,59.32,-2,Body Smart
2024-05-20 13:11:54,77,44.36,-2,Body Smart
2024-05-20 13:11:54,88,3.11,-2,Body Smart
2024-05-20 13:11:54,170,3.6,-1,Body Smart
2024-05-20 13:11:54,226,1823.0,0,Body Smart
2024-05-20 13:11:54,6,24.325,-3,Body Smart
2024-05-20 11:10:18,1,82.041,-3,Body Smart
2024-05-20 11:10:18,5,62.36,-2,Body Smart
2024-05-20 11:10:18,8,19.67,-2,Body Smart
2024-05-20 11:10:18,76,59.25,-2,Body Smart
2024-05-20 11:10:18,77,44.64,-2,Body Smart
2024-05-20 11:10:18,88,3.11,-2,Body Smart
2024-05-20 11:10:18,170,3.5,-1,Body Smart
2024-05-20 11:10:18,226,1820.0,0,Body Smart
2024-05-20 11:10:18,6,23.976,-3,Body Smart
2024-05-20 07:03:23,1,82.316,-3,Body Smart
2024-05-20 07:03:23,5,62.51,-2,Body Smart
2024-05-20 07:03:23,8,19.79,-2,Body Smart
2024-05-20 07:03:23,76,59.4,-2,Body Smart
2024-05-20 07:03:23,77,44.49,-2,Body Smart
2024-05-20 07:03:23,88,3.11,-2,Body Smart
2024-05-20 07:03:23,170,3.5,-1,Body Smart
2024-05-20 07:03:23,226,1825.0,0,Body Smart
2024-05-20 07:03:23,6,24.041,-3,Body Smart
2024-05-19 17:12:58,1,81.431,-3,Body Smart
2024-05-19 17:12:58,5,61.92,-2,Body Smart
2024-05-19 17:12:58,8,19.5,-2,Body Smart
2024-05-19 17:12:58,76,58.84,-2,Body Smart
2024-05-19 17:12:58,77,43.68,-2,Body Smart
2024-05-19 17:12:58,88,3.08,-2,Body Smart
2024-05-19 17:12:58,170,3.5,-1,Body Smart
2024-05-19 17:12:58,226,1807.0,0,Body Smart
2024-05-19 17:12:58,6,23.947,-3,Body Smart
2024-05-19 10:32:00,1,81.324,-3,Body Smart
2024-05-19 10:32:00,5,61.89,-2,Body Smart
2024-05-19 10:32:00,8,19.43,-2,Body Smart
2024-05-19 10:32:00,76,58.800000000000004,-2,Body Smart
2024-05-19 10:32:00,77,43.76,-2,Body Smart
2024-05-19 10:32:00,88,3.08,-2,Body Smart
2024-05-19 10:32:00,170,3.5,-1,Body Smart
2024-05-19 10:32:00,226,1805.0,0,Body Smart
2024-05-19 10:32:00,6,23.892,-3,Body Smart
2024-05-19 06:59:57,1,82.208,-3,Body Smart
2024-05-19 06:59:57,5,61.89,-2,Body Smart
2024-05-19 06:59:57,8,20.3,-2,Body Smart
2024-05-19 06:59:57,76,58.81,-2,Body Smart
2024-05-19 06:59:57,77,43.59,-2,Body Smart
2024-05-19 06:59:57,88,3.08,-2,Body Smart
2024-05-19 06:59:57,170,3.6,-1,Body Smart
2024-05-19 06:59:57,226,1807.0,0,Body Smart
2024-05-19 06:59:57,6,24.693,-3,Body Smart
2024-05-19 06:30:51,1,81.82600000000001,-3,Body Smart
2024-05-19 06:30:51,5,62.050000000000004,-2,Body Smart
2024-05-19 06:30:51,8,19.76,-2,Body Smart
2024-05-19 06:30:51,76,58.96,-2,Body Smart
2024-05-19 06:30:51,77,43.61,-2,Body Smart
2024-05-19 06:30:51,88,3.09,-2,Body Smart
2024-05-19 06:30:51,170,3.5,-1,Body Smart
2024-05-19 06:30:51,226,1811.0,0,Body Smart
2024-05-19 06:30:51,6,24.149,-3,Body Smart
2024-05-18 21:52:34,1,82.137,-3,Body Smart
2024-05-18 21:52:34,5,62.35,-2,Body Smart
2024-05-18 21:52:34,8,19.78,-2,Body Smart
2024-05-18 21:52:34,76,59.24,-2,Body Smart
2024-05-18 21:52:34,77,44.36,-2,Body Smart
2024-05-18 21:52:34,88,3.1,-2,Body Smart
2024-05-18 21:52:34,170,3.5,-1,Body Smart
2024-05-18 21:52:34,226,1820.0,0,Body Smart
2024-05-18 21:52:34,6,24.082,-3,Body Smart
2024-05-18 16:00:43,1,81.682,-3,Body Smart
2024-05-18 16:00:43,5,62.29,-2,Body Smart
2024-05-18 16:00:43,8,19.38,-2,Body Smart
2024-05-18 16:00:43,76,59.19,-2,Body Smart
2024-05-18 16:00:43,77,44.46,-2,Body Smart
2024-05-18 16:00:43,88,3.1,-2,Body Smart
2024-05-18 16:00:43,170,3.4000000000000004,-1,Body Smart
2024-05-18 16:00:43,226,1818.0,0,Body Smart
2024-05-18 16:00:43,6,23.726,-3,Body Smart
2024-05-18 06:26:31,1,81.312,-3,Body Smart
2024-05-18 06:26:31,5,61.61,-2,Body Smart
2024-05-18 06:26:31,8,19.69,-2,Body Smart
2024-05-18 06:26:31,76,58.54,-2,Body Smart
2024-05-18 06:26:31,77,43.14,-2,Body Smart
2024-05-18 06:26:31,88,3.0700000000000003,-2,Body Smart
2024-05-18 06:26:31,170,3.5,-1,Body Smart
2024-05-18 06:26:31,226,1797.0,0,Body Smart
2024-05-18 06:26:31,6,24.215,-3,Body Smart
2024-05-17 21:00:50,1,81.551,-3,Body Smart
2024-05-17 21:00:50,5,61.92,-2,Body Smart
2024-05-17 21:00:50,8,19.62,-2,Body Smart
2024-05-17 21:00:50,76,58.83,-2,Body Smart
2024-05-17 21:00:50,77,43.6,-2,Body Smart
2024-05-17 21:00:50,88,3.08,-2,Body Smart
2024-05-17 21:00:50,170,3.5,-1,Body Smart
2024-05-17 21:00:50,226,1807.0,0,Body Smart
2024-05-17 21:00:50,6,24.059,-3,Body Smart
2024-05-17 12:00:52,1,80.929,-3,Body Smart
2024-05-17 12:00:52,5,61.77,-2,Body Smart
2024-05-17 12:00:52,8,19.150000000000002,-2,Body Smart
2024-05-17 12:00:52,76,58.69,-2,Body Smart
2024-05-17 12:00:52,77,43.67,-2,Body Smart
2024-05-17 12:00:52,88,3.08,-2,Body Smart
2024-05-17 12:00:52,170,3.4000000000000004,-1,Body Smart
2024-05-17 12:00:52,226,1801.0,0,Body Smart
2024-05-17 12:00:52,6,23.663,-3,Body Smart
2024-05-17 09:47:42,1,81.24,-3,Body Smart
2024-05-17 09:47:42,5,61.78,-2,Body Smart
2024-05-17 09:47:42,8,19.45,-2,Body Smart
2024-05-17 09:47:42,76,58.7,-2,Body Smart
2024-05-17 09:47:42,77,43.63,-2,Body Smart
2024-05-17 09:47:42,88,3.08,-2,Body Smart
2024-05-17 09:47:42,170,3.5,-1,Body Smart
2024-05-17 09:47:42,226,1802.0,0,Body Smart
2024-05-17 09:47:42,6,23.941,-3,Body Smart
2024-05-16 21:38:08,1,82.101,-3,Body Smart
2024-05-16 21:38:08,5,61.75,-2,Body Smart
2024-05-16 21:38:08,8,20.34,-2,Body Smart
2024-05-16 21:38:08,76,58.68,-2,Body Smart
2024-05-16 21:38:08,77,43.230000000000004,-2,Body Smart
2024-05-16 21:38:08,88,3.0700000000000003,-2,Body Smart
2024-05-16 21:38:08,170,3.6,-1,Body Smart
2024-05-16 21:38:08,226,1803.0,0,Body Smart
2024-05-16 21:38:08,6,24.774,-3,Body Smart
2024-05-16 04:47:35,1,82.352,-3,Body Smart
2024-05-16 04:47:35,5,62.02,-2,Body Smart
2024-05-16 04:47:35,8,20.330000000000002,-2,Body Smart
2024-05-16 04:47:35,76,58.92,-2,Body Smart
2024-05-16 04:47:35,77,43.92,-2,Body Smart
2024-05-16 04:47:35,88,3.09,-2,Body Smart
2024-05-16 04:47:35,170,3.6,-1,Body Smart
2024-05-16 04:47:35,226,1811.0,0,Body Smart
2024-05-16 04:47:35,6,24.687,-3,Body Smart
2024-05-15 20:10:24,1,83.176,-3,Body Smart
2024-05-15 20:10:24,5,63.28,-2,Body Smart
2024-05-15 20:10:24,8,19.88,-2,Body Smart
2024-05-15 20:10:24,76,60.13,-2,Body Smart
2024-05-15 20:10:24,77,46.02,-2,Body Smart
2024-05-15 20:10:24,88,3.15,-2,Body Smart
2024-05-15 20:10:24,170,3.5,-1,Body Smart
2024-05-15 20:10:24,226,1849.0,0,Body Smart
2024-05-15 20:10:24,6,23.901,-3,Body Smart
2024-05-15 04:38:56,1,81.886,-3,Body Smart
2024-05-15 04:38:56,5,61.9,-2,Body Smart
2024-05-15 04:38:56,8,19.98,-2,Body Smart
2024-05-15 04:38:56,76,58.81,-2,Body Smart
2024-05-15 04:38:56,77,43.59,-2,Body Smart
2024-05-15 04:38:56,88,3.08,-2,Body Smart
2024-05-15 04:38:56,170,3.6,-1,Body Smart
2024-05-15 04:38:56,226,1807.0,0,Body Smart
2024-05-15 04:38:56,6,24.400000000000002,-3,Body Smart
2024-05-14 21:44:50,1,82.196,-3,Body Smart
2024-05-14 21:44:50,5,62.33,-2,Body Smart
2024-05-14 21:44:50,8,19.86,-2,Body Smart
2024-05-14 21:44:50,76,59.22,-2,Body Smart
2024-05-14 21:44:50,77,44.2,-2,Body Smart
2024-05-14 21:44:50,88,3.1,-2,Body Smart
2024-05-14 21:44:50,170,3.5,-1,Body Smart
2024-05-14 21:44:50,226,1820.0,0,Body Smart
2024-05-14 21:44:50,6,24.162,-3,Body Smart
2024-05-14 17:42:52,1,82.208,-3,Body Smart
2024-05-14 17:42:52,5,62.56,-2,Body Smart
2024-05-14 17:42:52,8,19.64,-2,Body Smart
2024-05-14 17:42:52,76,59.43,-2,Body Smart
2024-05-14 17:42:52,77,45.160000000000004,-2,Body Smart
2024-05-14 17:42:52,88,3.12,-2,Body Smart
2024-05-14 17:42:52,170,3.5,-1,Body Smart
2024-05-14 17:42:52,226,1826.0,0,Body Smart
2024-05-14 17:42:52,6,23.891000000000002,-3,Body Smart
2024-05-14 04:37:50,1,82.866,-3,Body Smart
2024-05-14 04:37:50,5,62.29,-2,Body Smart
2024-05-14 04:37:50,8,20.56,-2,Body Smart
2024-05-14 04:37:50,76,59.19,-2,Body Smart
2024-05-14 04:37:50,77,44.07,-2,Body Smart
2024-05-14 04:37:50,88,3.1,-2,Body Smart
2024-05-14 04:37:50,170,3.6,-1,Body Smart
2024-05-14 04:37:50,226,1820.0,0,Body Smart
2024-05-14 04:37:50,6,24.811,-3,Body Smart
2024-05-13 18:48:49,1,83.559,-3,Body Smart
